image_id,age,gender,race,service_test
12109,20-29,Male,Indian,True
12110,more than 70,Male,Middle Eastern,False
12111,30-39,Male,East Asian,True
12112,50-59,Male,White,False
12113,20-29,Female,Latino_Hispanic,False
12114,20-29,Male,Southeast Asian,True
12115,40-49,Male,Southeast Asian,False
12116,50-59,Male,Middle Eastern,False
12117,20-29,Male,Middle Eastern,True
12118,30-39,Female,Indian,True
12119,20-29,Female,Latino_Hispanic,True
12120,3-9,Female,Black,False
12121,more than 70,Male,Black,True
12122,40-49,Male,Black,False
12123,20-29,Female,East Asian,False
12124,30-39,Male,Middle Eastern,True
12125,50-59,Female,Black,False
12126,40-49,Male,Black,True
12127,30-39,Male,Middle Eastern,False
12128,30-39,Male,Indian,True
12129,0-2,Female,Indian,False
12130,30-39,Male,East Asian,True
12131,30-39,Female,Latino_Hispanic,False
12132,0-2,Female,East Asian,False
12133,40-49,Male,East Asian,True
12134,20-29,Female,Latino_Hispanic,True
12135,40-49,Male,Indian,False
12136,60-69,Male,East Asian,True
12137,10-19,Male,Indian,True
12138,3-9,Female,Latino_Hispanic,False
12139,30-39,Male,Middle Eastern,False
12140,20-29,Female,Black,False
12141,40-49,Male,Latino_Hispanic,True
12142,40-49,Male,Middle Eastern,True
12143,20-29,Female,Black,False
12144,50-59,Male,East Asian,True
12145,20-29,Male,White,True
12146,0-2,Male,Black,False
12147,20-29,Female,East Asian,False
12148,30-39,Male,Indian,True
12149,30-39,Female,Indian,True
12150,3-9,Male,Middle Eastern,True
12151,50-59,Female,Black,True
12152,30-39,Female,Black,False
12153,60-69,Male,Middle Eastern,False
12154,30-39,Female,Latino_Hispanic,True
12155,20-29,Female,Indian,True
12156,3-9,Male,Black,True
12157,20-29,Male,Southeast Asian,True
12158,40-49,Female,Indian,True
12159,30-39,Male,Black,False
12160,10-19,Female,Indian,False
12161,0-2,Female,Latino_Hispanic,False
12162,50-59,Male,Middle Eastern,False
12163,30-39,Male,Middle Eastern,False
12164,20-29,Female,Black,False
12165,20-29,Male,Latino_Hispanic,True
12166,20-29,Female,Black,False
12167,50-59,Female,Southeast Asian,True
12168,10-19,Male,Indian,True
12169,3-9,Male,Indian,True
12170,10-19,Female,Indian,False
12171,40-49,Male,Middle Eastern,False
12172,20-29,Male,Latino_Hispanic,False
12173,10-19,Female,White,False
12174,40-49,Male,White,False
12175,20-29,Male,Southeast Asian,False
12176,10-19,Male,Black,False
12177,10-19,Male,Black,True
12178,30-39,Female,White,False
12179,30-39,Female,Indian,True
12180,20-29,Female,Middle Eastern,True
12181,20-29,Female,Southeast Asian,False
12182,30-39,Male,White,False
12183,40-49,Female,Latino_Hispanic,False
12184,20-29,Female,White,True
12185,10-19,Female,Black,True
12186,40-49,Male,White,True
12187,3-9,Female,Black,False
12188,20-29,Female,East Asian,True
12189,10-19,Female,Indian,True
12190,40-49,Female,White,True
12191,20-29,Male,Indian,True
12192,40-49,Male,East Asian,False
12193,3-9,Female,Latino_Hispanic,False
12194,20-29,Female,White,True
12195,20-29,Female,East Asian,True
12196,30-39,Male,White,True
12197,40-49,Female,Indian,True
12198,20-29,Male,Indian,True
12199,20-29,Female,Southeast Asian,False
12200,30-39,Male,Indian,True
12201,20-29,Female,White,True
12202,20-29,Male,Middle Eastern,True
12203,30-39,Female,Southeast Asian,True
12204,10-19,Male,Southeast Asian,False
12205,20-29,Male,Indian,False
12206,40-49,Male,Black,False
12207,50-59,Male,Middle Eastern,False
12208,30-39,Male,Black,False
12209,more than 70,Female,White,False
12210,20-29,Female,Indian,False
12211,40-49,Male,Black,False
12212,20-29,Female,East Asian,False
12213,10-19,Male,Latino_Hispanic,False
12214,20-29,Female,East Asian,True
12215,30-39,Female,Southeast Asian,False
12216,10-19,Male,Southeast Asian,True
12217,20-29,Male,East Asian,False
12218,20-29,Female,Black,False
12219,30-39,Female,East Asian,True
12220,20-29,Male,Black,True
12221,20-29,Female,Middle Eastern,True
12222,10-19,Male,White,True
12223,10-19,Male,Latino_Hispanic,False
12224,10-19,Male,White,True
12225,30-39,Male,White,False
12226,20-29,Female,East Asian,False
12227,20-29,Female,Black,True
12228,20-29,Male,Indian,True
12229,20-29,Female,East Asian,False
12230,40-49,Female,East Asian,True
12231,50-59,Female,Indian,False
12232,60-69,Female,Indian,False
12233,10-19,Male,White,True
12234,20-29,Female,White,False
12235,40-49,Female,East Asian,True
12236,30-39,Male,Indian,False
12237,0-2,Female,White,False
12238,30-39,Male,Black,False
12239,20-29,Female,Latino_Hispanic,False
12240,40-49,Male,Middle Eastern,False
12241,40-49,Male,Latino_Hispanic,True
12242,20-29,Male,East Asian,True
12243,30-39,Male,Black,False
12244,30-39,Female,Southeast Asian,True
12245,20-29,Female,White,True
12246,20-29,Female,Southeast Asian,True
12247,0-2,Female,White,False
12248,3-9,Male,Middle Eastern,True
12249,3-9,Female,Southeast Asian,True
12250,20-29,Male,Black,True
12251,10-19,Female,Latino_Hispanic,False
12252,20-29,Female,Middle Eastern,True
12253,40-49,Male,Southeast Asian,False
12254,30-39,Male,Latino_Hispanic,True
12255,30-39,Female,Southeast Asian,False
12256,30-39,Male,Black,True
12257,20-29,Female,Black,True
12258,40-49,Male,Southeast Asian,False
12259,20-29,Female,White,True
12260,10-19,Male,Black,False
12261,10-19,Male,Latino_Hispanic,True
12262,20-29,Male,White,False
12263,3-9,Male,Latino_Hispanic,False
12264,20-29,Male,Latino_Hispanic,False
12265,50-59,Female,Southeast Asian,False
12266,3-9,Female,Indian,False
12267,30-39,Male,Latino_Hispanic,True
12268,30-39,Male,Black,False
12269,40-49,Male,Black,False
12270,20-29,Male,White,False
12271,20-29,Male,White,False
12272,more than 70,Female,Southeast Asian,True
12273,10-19,Female,East Asian,False
12274,50-59,Male,White,False
12275,40-49,Female,White,False
12276,20-29,Male,Middle Eastern,True
12277,30-39,Male,White,False
12278,3-9,Male,Latino_Hispanic,False
12279,30-39,Male,Latino_Hispanic,False
12280,30-39,Female,Latino_Hispanic,False
12281,40-49,Female,White,False
12282,3-9,Male,Southeast Asian,True
12283,20-29,Female,East Asian,False
12284,40-49,Male,White,False
12285,30-39,Female,White,False
12286,20-29,Male,East Asian,True
12287,10-19,Female,Latino_Hispanic,False
12288,0-2,Male,White,False
12289,50-59,Male,Middle Eastern,False
12290,20-29,Male,Southeast Asian,True
12291,20-29,Female,Black,True
12292,50-59,Female,Indian,False
12293,40-49,Female,Southeast Asian,True
12294,30-39,Male,East Asian,False
12295,20-29,Male,White,False
12296,20-29,Male,East Asian,True
12297,20-29,Female,White,False
12298,20-29,Male,Indian,True
12299,20-29,Male,Southeast Asian,False
12300,50-59,Male,Latino_Hispanic,False
12301,30-39,Male,White,False
12302,20-29,Male,Southeast Asian,True
12303,30-39,Male,Indian,False
12304,10-19,Female,Indian,False
12305,40-49,Female,Latino_Hispanic,False
12306,3-9,Male,Black,True
12307,40-49,Male,Indian,False
12308,3-9,Male,Latino_Hispanic,True
12309,40-49,Male,Latino_Hispanic,False
12310,20-29,Male,Black,False
12311,20-29,Female,Latino_Hispanic,True
12312,20-29,Male,White,True
12313,20-29,Male,Middle Eastern,True
12314,20-29,Female,East Asian,True
12315,30-39,Male,Latino_Hispanic,True
12316,20-29,Male,Black,True
12317,50-59,Male,White,False
12318,60-69,Female,Latino_Hispanic,False
12319,30-39,Female,Black,False
12320,20-29,Female,Southeast Asian,True
12321,30-39,Male,Black,True
12322,20-29,Female,Latino_Hispanic,True
12323,30-39,Male,Middle Eastern,True
12324,20-29,Male,Southeast Asian,False
12325,10-19,Male,Middle Eastern,True
12326,10-19,Male,White,True
12327,20-29,Male,Middle Eastern,True
12328,40-49,Male,White,False
12329,20-29,Female,White,True
12330,0-2,Female,Black,True
12331,3-9,Female,Indian,True
12332,20-29,Male,Indian,True
12333,30-39,Female,White,False
12334,50-59,Male,Middle Eastern,False
12335,20-29,Male,East Asian,True
12336,60-69,Male,White,False
12337,30-39,Female,Indian,True
12338,0-2,Male,Middle Eastern,False
12339,20-29,Female,Southeast Asian,False
12340,50-59,Male,White,False
12341,3-9,Female,Middle Eastern,True
12342,20-29,Female,Southeast Asian,True
12343,40-49,Female,Latino_Hispanic,False
12344,3-9,Female,East Asian,False
12345,20-29,Male,Southeast Asian,True
12346,3-9,Male,Indian,False
12347,30-39,Female,White,False
12348,50-59,Male,White,False
12349,3-9,Female,Southeast Asian,True
12350,20-29,Female,White,False
12351,3-9,Female,Latino_Hispanic,True
12352,10-19,Female,Southeast Asian,False
12353,20-29,Female,East Asian,False
12354,40-49,Male,Middle Eastern,False
12355,20-29,Male,Indian,True
12356,30-39,Female,Black,True
12357,40-49,Female,Southeast Asian,True
12358,10-19,Female,Black,True
12359,20-29,Female,Southeast Asian,False
12360,20-29,Female,East Asian,True
12361,50-59,Male,Southeast Asian,True
12362,20-29,Male,Latino_Hispanic,True
12363,20-29,Male,Latino_Hispanic,True
12364,20-29,Male,East Asian,True
12365,30-39,Male,Latino_Hispanic,False
12366,30-39,Female,Latino_Hispanic,True
12367,60-69,Male,Indian,True
12368,30-39,Male,Latino_Hispanic,False
12369,30-39,Male,Indian,True
12370,50-59,Male,White,False
12371,20-29,Female,Middle Eastern,True
12372,50-59,Male,White,False
12373,10-19,Female,White,True
12374,20-29,Female,White,False
12375,60-69,Male,White,False
12376,20-29,Female,Latino_Hispanic,False
12377,3-9,Male,East Asian,False
12378,50-59,Male,White,False
12379,30-39,Male,Latino_Hispanic,False
12380,20-29,Female,East Asian,True
12381,3-9,Female,Latino_Hispanic,True
12382,20-29,Female,White,False
12383,3-9,Female,East Asian,False
12384,20-29,Male,White,False
12385,50-59,Male,White,False
12386,40-49,Male,Black,False
12387,30-39,Female,Latino_Hispanic,False
12388,20-29,Male,Latino_Hispanic,True
12389,50-59,Male,White,False
12390,40-49,Male,Southeast Asian,True
12391,20-29,Female,Southeast Asian,True
12392,30-39,Male,Middle Eastern,False
12393,50-59,Female,East Asian,True
12394,50-59,Female,Southeast Asian,True
12395,20-29,Male,East Asian,True
12396,3-9,Female,White,True
12397,60-69,Male,Middle Eastern,False
12398,10-19,Female,East Asian,True
12399,20-29,Male,Indian,False
12400,20-29,Male,White,False
12401,60-69,Male,Indian,False
12402,30-39,Male,White,False
12403,20-29,Male,White,True
12404,40-49,Male,Indian,False
12405,30-39,Female,East Asian,True
12406,20-29,Male,White,True
12407,30-39,Male,Latino_Hispanic,False
12408,10-19,Female,White,True
12409,10-19,Female,Southeast Asian,True
12410,10-19,Male,Middle Eastern,True
12411,30-39,Female,East Asian,False
12412,20-29,Male,Indian,True
12413,3-9,Female,Southeast Asian,False
12414,20-29,Female,Latino_Hispanic,True
12415,50-59,Male,Indian,False
12416,30-39,Male,Indian,False
12417,30-39,Male,Black,True
12418,10-19,Male,White,False
12419,20-29,Male,Latino_Hispanic,True
12420,30-39,Male,White,False
12421,20-29,Female,White,False
12422,30-39,Male,Southeast Asian,True
12423,50-59,Male,Latino_Hispanic,False
12424,30-39,Female,Black,False
12425,40-49,Male,White,True
12426,10-19,Male,Black,True
12427,3-9,Male,Latino_Hispanic,True
12428,3-9,Male,Indian,False
12429,20-29,Female,White,False
12430,20-29,Male,Middle Eastern,True
12431,20-29,Female,White,False
12432,20-29,Female,Black,True
12433,30-39,Male,White,True
12434,3-9,Male,Latino_Hispanic,False
12435,50-59,Male,White,False
12436,20-29,Female,Middle Eastern,True
12437,10-19,Female,East Asian,True
12438,30-39,Female,Latino_Hispanic,True
12439,20-29,Male,Middle Eastern,True
12440,20-29,Female,Indian,False
12441,60-69,Male,White,False
12442,60-69,Female,White,False
12443,20-29,Female,East Asian,False
12444,30-39,Male,Black,True
12445,40-49,Male,White,True
12446,3-9,Male,Indian,False
12447,20-29,Male,White,False
12448,40-49,Male,Indian,True
12449,0-2,Female,East Asian,True
12450,3-9,Male,East Asian,False
12451,30-39,Male,White,False
12452,50-59,Male,Latino_Hispanic,False
12453,3-9,Male,White,False
12454,40-49,Female,Southeast Asian,True
12455,20-29,Male,Southeast Asian,False
12456,3-9,Female,White,False
12457,10-19,Male,Black,False
12458,10-19,Female,Indian,False
12459,20-29,Male,East Asian,True
12460,more than 70,Female,Southeast Asian,False
12461,10-19,Female,White,True
12462,40-49,Male,Southeast Asian,True
12463,20-29,Male,White,False
12464,30-39,Female,Black,True
12465,30-39,Female,White,True
12466,30-39,Male,Middle Eastern,False
12467,20-29,Female,White,False
12468,20-29,Male,Latino_Hispanic,True
12469,20-29,Male,Black,True
12470,30-39,Female,White,False
12471,20-29,Female,Middle Eastern,True
12472,40-49,Male,White,False
12473,50-59,Female,Black,False
12474,20-29,Male,East Asian,False
12475,10-19,Male,Latino_Hispanic,False
12476,30-39,Female,Southeast Asian,False
12477,40-49,Male,Indian,True
12478,20-29,Female,Southeast Asian,False
12479,20-29,Male,Middle Eastern,True
12480,0-2,Female,East Asian,True
12481,20-29,Female,Latino_Hispanic,False
12482,10-19,Male,Southeast Asian,False
12483,10-19,Male,White,True
12484,60-69,Male,White,False
12485,10-19,Female,Black,False
12486,40-49,Male,Latino_Hispanic,True
12487,40-49,Female,Latino_Hispanic,True
12488,40-49,Female,Latino_Hispanic,False
12489,10-19,Female,Indian,False
12490,20-29,Female,White,True
12491,20-29,Female,East Asian,True
12492,30-39,Female,Black,True
12493,3-9,Male,Indian,True
12494,40-49,Male,Indian,True
12495,20-29,Male,Indian,True
12496,20-29,Female,White,False
12497,3-9,Female,Latino_Hispanic,True
12498,3-9,Female,Black,True
12499,20-29,Female,Latino_Hispanic,False
12500,30-39,Female,White,False
12501,20-29,Female,Middle Eastern,True
12502,10-19,Male,East Asian,True
12503,30-39,Male,Indian,False
12504,20-29,Female,White,False
12505,60-69,Male,East Asian,True
12506,10-19,Male,Black,True
12507,10-19,Male,Black,True
12508,20-29,Female,Southeast Asian,True
12509,30-39,Male,White,False
12510,40-49,Male,Black,True
12511,50-59,Female,White,False
12512,10-19,Female,Middle Eastern,True
12513,20-29,Male,Middle Eastern,True
12514,30-39,Female,Indian,True
12515,10-19,Female,Southeast Asian,False
12516,40-49,Male,Middle Eastern,False
12517,30-39,Female,East Asian,False
12518,20-29,Female,East Asian,False
12519,3-9,Male,Black,True
12520,3-9,Male,Black,False
12521,20-29,Male,White,True
12522,20-29,Female,Indian,True
12523,20-29,Female,East Asian,False
12524,60-69,Male,Middle Eastern,False
12525,20-29,Male,Latino_Hispanic,True
12526,60-69,Male,White,False
12527,40-49,Male,Latino_Hispanic,True
12528,10-19,Female,East Asian,False
12529,3-9,Male,East Asian,False
12530,10-19,Female,Black,True
12531,3-9,Male,Black,False
12532,3-9,Male,Latino_Hispanic,False
12533,20-29,Female,Middle Eastern,True
12534,20-29,Female,East Asian,True
12535,50-59,Female,Middle Eastern,True
12536,50-59,Female,Southeast Asian,True
12537,20-29,Female,Indian,True
12538,40-49,Male,Middle Eastern,False
12539,20-29,Female,Middle Eastern,True
12540,0-2,Male,Middle Eastern,True
12541,30-39,Female,Latino_Hispanic,True
12542,20-29,Male,Southeast Asian,True
12543,10-19,Male,Indian,False
12544,20-29,Male,Southeast Asian,True
12545,10-19,Female,East Asian,True
12546,20-29,Female,White,False
12547,30-39,Male,Latino_Hispanic,False
12548,30-39,Female,Indian,True
12549,60-69,Male,White,False
12550,40-49,Male,Black,True
12551,30-39,Female,Indian,True
12552,20-29,Female,Indian,True
12553,30-39,Female,White,True
12554,50-59,Female,White,False
12555,10-19,Male,White,True
12556,30-39,Female,White,True
12557,40-49,Male,Middle Eastern,False
12558,30-39,Male,Black,True
12559,30-39,Female,Southeast Asian,True
12560,40-49,Female,East Asian,True
12561,30-39,Male,White,False
12562,10-19,Female,East Asian,True
12563,30-39,Female,White,False
12564,40-49,Female,Black,True
12565,30-39,Male,Indian,False
12566,50-59,Male,White,True
12567,20-29,Male,Black,True
12568,60-69,Male,White,False
12569,20-29,Female,Southeast Asian,False
12570,20-29,Female,Middle Eastern,True
12571,40-49,Male,Latino_Hispanic,True
12572,3-9,Female,Latino_Hispanic,False
12573,0-2,Male,White,True
12574,40-49,Female,Black,True
12575,10-19,Male,Latino_Hispanic,False
12576,10-19,Female,Black,False
12577,30-39,Male,White,False
12578,10-19,Male,Southeast Asian,False
12579,60-69,Female,White,False
12580,20-29,Female,Indian,True
12581,20-29,Female,White,True
12582,30-39,Male,Middle Eastern,False
12583,40-49,Female,Black,False
12584,40-49,Male,Southeast Asian,False
12585,30-39,Male,Middle Eastern,False
12586,3-9,Female,Middle Eastern,True
12587,10-19,Female,Indian,True
12588,10-19,Female,Black,True
12589,30-39,Female,Middle Eastern,True
12590,30-39,Female,Black,False
12591,30-39,Female,East Asian,False
12592,40-49,Female,Middle Eastern,True
12593,30-39,Male,White,True
12594,20-29,Male,Southeast Asian,False
12595,20-29,Male,Indian,True
12596,60-69,Male,Middle Eastern,False
12597,20-29,Male,Middle Eastern,True
12598,30-39,Male,Middle Eastern,False
12599,20-29,Female,White,False
12600,60-69,Male,Black,True
12601,10-19,Female,Middle Eastern,True
12602,60-69,Female,Indian,False
12603,3-9,Female,White,False
12604,20-29,Male,White,False
12605,30-39,Male,East Asian,True
12606,30-39,Female,East Asian,True
12607,10-19,Female,Indian,False
12608,3-9,Female,Southeast Asian,True
12609,30-39,Male,Latino_Hispanic,True
12610,40-49,Male,Latino_Hispanic,False
12611,3-9,Male,Southeast Asian,False
12612,10-19,Female,Latino_Hispanic,True
12613,60-69,Female,Indian,False
12614,more than 70,Female,White,True
12615,40-49,Male,Indian,False
12616,20-29,Female,Black,True
12617,50-59,Female,Indian,True
12618,30-39,Male,Latino_Hispanic,False
12619,3-9,Female,Southeast Asian,False
12620,20-29,Male,Southeast Asian,False
12621,30-39,Female,White,False
12622,3-9,Male,Black,False
12623,20-29,Female,Southeast Asian,False
12624,3-9,Female,Southeast Asian,False
12625,3-9,Male,White,False
12626,3-9,Female,Southeast Asian,False
12627,40-49,Male,Latino_Hispanic,False
12628,20-29,Female,East Asian,False
12629,40-49,Male,East Asian,False
12630,40-49,Male,White,False
12631,20-29,Female,White,False
12632,3-9,Male,Middle Eastern,False
12633,more than 70,Female,Southeast Asian,False
12634,30-39,Female,Southeast Asian,True
12635,50-59,Male,Black,True
12636,50-59,Female,Indian,True
12637,3-9,Male,Latino_Hispanic,False
12638,20-29,Female,Middle Eastern,True
12639,0-2,Male,Southeast Asian,True
12640,20-29,Male,Middle Eastern,True
12641,30-39,Male,Middle Eastern,False
12642,20-29,Male,East Asian,False
12643,20-29,Male,Latino_Hispanic,True
12644,30-39,Female,Latino_Hispanic,False
12645,40-49,Male,Middle Eastern,False
12646,30-39,Female,Middle Eastern,True
12647,10-19,Male,Latino_Hispanic,False
12648,50-59,Female,Southeast Asian,False
12649,20-29,Female,White,True
12650,3-9,Female,East Asian,False
12651,3-9,Male,Black,False
12652,20-29,Female,East Asian,False
12653,20-29,Female,Middle Eastern,True
12654,30-39,Male,Middle Eastern,False
12655,30-39,Male,Black,True
12656,20-29,Female,Southeast Asian,True
12657,60-69,Female,Latino_Hispanic,False
12658,20-29,Female,East Asian,False
12659,60-69,Female,White,True
12660,20-29,Male,Latino_Hispanic,True
12661,3-9,Female,Latino_Hispanic,True
12662,50-59,Male,Latino_Hispanic,False
12663,3-9,Female,East Asian,True
12664,10-19,Male,Indian,True
12665,20-29,Female,Latino_Hispanic,False
12666,3-9,Male,White,False
12667,3-9,Female,Southeast Asian,False
12668,30-39,Female,East Asian,False
12669,20-29,Male,Latino_Hispanic,True
12670,20-29,Male,Latino_Hispanic,False
12671,0-2,Male,Southeast Asian,True
12672,0-2,Female,Latino_Hispanic,False
12673,40-49,Male,Black,False
12674,20-29,Male,Indian,False
12675,10-19,Female,Indian,True
12676,0-2,Male,East Asian,False
12677,20-29,Female,Black,False
12678,30-39,Male,Black,True
12679,10-19,Male,Indian,True
12680,20-29,Male,Black,True
12681,40-49,Female,Black,True
12682,50-59,Male,White,False
12683,3-9,Female,White,False
12684,10-19,Female,Indian,False
12685,10-19,Male,East Asian,False
12686,20-29,Male,Southeast Asian,False
12687,40-49,Male,White,False
12688,20-29,Female,Latino_Hispanic,False
12689,10-19,Male,Black,False
12690,20-29,Female,White,True
12691,10-19,Female,Middle Eastern,True
12692,20-29,Female,Middle Eastern,True
12693,30-39,Male,Indian,True
12694,60-69,Male,White,False
12695,20-29,Female,Latino_Hispanic,False
12696,3-9,Female,East Asian,False
12697,20-29,Male,Black,True
12698,30-39,Male,Southeast Asian,True
