image_id,model,age,age_confidence,gender,gender_confidence,race,race_confidence
11235,Facellm,30-39,0.8,Male,0.8,Black,0.8
11236,Facellm,10-19,0.9,Female,0.9,White,0.9
11237,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11238,Facellm,10-19,0.8,Female,0.8,Black,0.8
11239,Facellm,10-19,0.5,Female,0.5,Asian,0.5
1124,Facellm,30-39,0.9,Female,0.9,White,0.9
11240,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
11241,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11242,Facellm,10-19,0.8,Male,0.8,Asian,0.8
11243,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11244,Facellm,0-2,0.5,Female,0.5,Asian,0.5
11245,Facellm,10-19,0.5,Female,0.5,Black,0.5
11246,Facellm,30-39,0.9,Male,0.9,White,0.9
11247,Facellm,10-19,0.9,Female,0.9,White,0.9
11248,Facellm,30-39,0.9,Female,0.9,White,0.9
11249,Facellm,10-19,0.8,Female,0.8,Asian,0.8
1125,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11250,Facellm,10-19,0.9,Female,0.9,Latino_Hispanic,0.9
11251,Facellm,30-39,0.8,Female,0.8,Black,0.8
11252,Facellm,30-39,0.8,Female,0.8,Black,0.8
11253,Facellm,30-39,0.9,Male,0.9,White,0.9
11254,Facellm,30-39,0.9,Male,0.9,White,0.9
11255,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11256,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11257,Facellm,10-19,0.9,Male,0.9,White,0.9
11258,Facellm,10-19,0.8,Female,0.8,Middle Eastern,0.8
11259,Facellm,10-19,0.8,Female,0.8,Black,0.8
1126,Facellm,30-39,0.9,Female,0.9,White,0.9
11260,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11261,Facellm,50-59,0.8,Male,0.8,Middle Eastern,0.8
11262,Facellm,10-19,1.0,Female,0.0,Indian,1.0
11263,Facellm,30-39,0.9,Male,0.9,White,0.9
11264,Facellm,10-19,0.9,Female,0.9,White,0.9
11265,Facellm,10-19,0.8,Female,0.8,Black,0.8
11266,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11267,Facellm,10-19,0.8,Female,0.8,White,0.8
11268,Facellm,10-19,0.9,Female,0.9,White,0.9
11269,Facellm,60-69,0.9,Female,0.9,White,0.9
1127,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11270,Facellm,10-19,0.9,Female,0.9,White,0.9
11271,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11272,Facellm,30-39,0.9,Male,0.9,Asian,0.9
11273,Facellm,30-39,0.9,Male,0.9,White,0.9
11274,Facellm,30-39,0.9,Male,0.9,White,0.9
11275,Facellm,10-19,0.8,Female,0.8,Black,0.8
11276,Facellm,30-39,0.9,Male,0.9,Asian,0.9
11277,Facellm,10-19,1.0,Female,0.0,Indian,1.0
11278,Facellm,10-19,0.8,Male,0.8,Asian,0.8
11279,Facellm,10-19,0.5,Female,0.5,Black,0.5
1128,Facellm,10-19,0.8,Female,0.8,Black,0.8
11280,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11281,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11282,Facellm,30-39,0.9,Male,0.9,White,0.9
11283,Facellm,10-19,0.8,Female,0.8,Black,0.8
11284,Facellm,10-19,0.0,Female,0.0,White,0.0
11285,Facellm,30-39,0.9,Male,0.9,White,0.9
11286,Facellm,30-39,0.9,Female,0.9,White,0.9
11287,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11288,Facellm,30-39,0.9,Female,0.9,White,0.9
11289,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
1129,Facellm,30-39,0.8,Male,0.8,Black,0.8
11290,Facellm,10-19,0.8,Female,0.8,White,0.8
11291,Facellm,10-19,0.9,Female,0.9,Indian,0.9
11292,Facellm,10-19,0.5,Female,0.5,Asian,0.5
11293,Facellm,30-39,0.8,Female,0.8,Black,0.8
11294,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
11295,Facellm,10-19,0.9,Male,0.9,White,0.9
11296,Facellm,30-39,0.9,Male,0.9,White,0.9
11297,Facellm,10-19,0.9,Female,0.9,White,0.9
11298,Facellm,10-19,0.8,Female,0.8,Indian,0.8
11299,Facellm,30-39,0.8,Female,0.8,Latino_Hispanic,0.8
113,Facellm,30-39,0.9,Male,0.9,White,0.9
1130,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11300,Facellm,10-19,0.8,Female,0.8,Black,0.8
11301,Facellm,30-39,0.9,Male,0.9,Black,0.9
11302,Facellm,30-39,0.8,Male,0.8,Black,0.8
11303,Facellm,10-19,0.9,Female,0.9,Black,0.9
11304,Facellm,10-19,0.5,Female,0.5,Asian,0.5
11305,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11306,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11307,Facellm,30-39,0.8,Female,0.8,Black,0.8
11308,Facellm,30-39,0.8,Male,0.8,Black,0.8
11309,Facellm,30-39,0.8,Female,0.8,Asian,0.8
1131,Facellm,30-39,0.9,Female,0.9,White,0.9
11310,Facellm,30-39,0.8,Female,0.8,Black,0.8
11311,Facellm,10-19,0.9,Female,0.9,White,0.9
11312,Facellm,10-19,0.5,Female,0.5,Black,0.5
11313,Facellm,30-39,0.9,Male,0.9,Asian,0.9
11314,Facellm,60-69,0.9,Female,0.9,Black,0.9
11315,Facellm,30-39,0.9,Female,0.9,Asian,0.9
11316,Facellm,30-39,0.8,Female,0.8,Black,0.8
11317,Facellm,30-39,0.9,Male,0.9,White,0.9
11318,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11319,Facellm,10-19,0.8,Female,0.8,Asian,0.8
1132,Facellm,0-2,1.0,Female,0.0,Asian,1.0
11320,Facellm,30-39,0.8,Female,0.8,Black,0.8
11321,Facellm,60-69,0.9,Male,0.9,White,0.9
11322,Facellm,0-2,0.0,Female,0.0,Black,0.0
11323,Facellm,30-39,0.9,Male,0.9,White,0.9
11324,Facellm,30-39,0.9,Male,0.9,Asian,0.9
11325,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11326,Facellm,10-19,0.9,Female,0.9,White,0.9
11327,Facellm,30-39,0.9,Female,0.9,Asian,0.9
11328,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11329,Facellm,10-19,0.9,Female,0.9,White,0.9
1133,Facellm,30-39,0.9,Male,0.9,White,0.9
11330,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11331,Facellm,30-39,0.9,Male,0.9,White,0.9
11332,Facellm,30-39,0.9,Male,0.9,White,0.9
11333,Facellm,30-39,0.9,Male,0.9,White,0.9
11334,Facellm,10-19,1.0,Female,0.0,Indian,1.0
11335,Facellm,10-19,0.9,Male,0.9,White,0.9
11336,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11337,Facellm,0-2,1.0,Female,0.0,Black,1.0
11338,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11339,Facellm,10-19,0.8,Male,0.8,Asian,0.8
1134,Facellm,30-39,0.9,Female,0.9,White,0.9
11340,Facellm,30-39,0.9,Male,0.9,White,0.9
11341,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11342,Facellm,30-39,0.9,Female,0.9,Indian,0.9
11343,Facellm,30-39,0.9,Male,0.9,Indian,0.9
11344,Facellm,10-19,0.8,Female,0.8,Latino_Hispanic,0.8
11345,Facellm,30-39,0.9,Male,0.9,White,0.9
11346,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11347,Facellm,10-19,0.9,Male,0.9,White,0.9
11348,Facellm,30-39,0.9,Male,0.9,White,0.9
11349,Facellm,10-19,0.8,Female,0.8,Indian,0.8
1135,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11350,Facellm,30-39,0.9,Male,0.9,White,0.9
11351,Facellm,10-19,0.9,Female,0.9,White,0.9
11352,Facellm,10-19,1.0,Female,0.0,Indian,1.0
11353,Facellm,10-19,0.8,Female,0.8,Black,0.8
11354,Facellm,30-39,0.8,Male,0.8,Black,0.8
11355,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11356,Facellm,30-39,0.9,Male,0.9,Asian,0.9
11357,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11358,Facellm,30-39,0.9,Female,0.9,White,0.9
11359,Facellm,10-19,0.8,Female,0.8,Latino_Hispanic,0.8
1136,Facellm,10-19,0.9,Male,0.9,White,0.9
11360,Facellm,10-19,0.9,Male,0.9,White,0.9
11361,Facellm,30-39,0.8,Female,0.8,Black,0.8
11362,Facellm,10-19,1.0,Female,0.0,Indian,1.0
11363,Facellm,30-39,0.9,Male,0.9,White,0.9
11364,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11365,Facellm,10-19,0.8,Female,0.8,Black,0.8
11366,Facellm,10-19,0.9,Female,0.9,White,0.9
11367,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11368,Facellm,30-39,0.9,Male,0.9,Black,0.9
11369,Facellm,10-19,0.8,Female,0.8,Asian,0.8
1137,Facellm,60-69,0.9,Male,0.9,White,0.9
11370,Facellm,10-19,0.9,Female,0.9,Asian,0.9
11371,Facellm,10-19,0.9,Female,0.9,White,0.9
11372,Facellm,10-19,0.9,Male,0.9,White,0.9
11373,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11374,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11375,Facellm,10-19,0.9,Female,0.9,White,0.9
11376,Facellm,60-69,0.9,Male,0.9,White,0.9
11377,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11378,Facellm,60-69,0.9,Male,0.9,Middle Eastern,0.9
11379,Facellm,10-19,0.8,Female,0.8,Asian,0.8
1138,Facellm,10-19,0.8,Female,0.8,Black,0.8
11380,Facellm,30-39,0.8,Female,0.8,Black,0.8
11381,Facellm,30-39,0.8,Male,0.8,Indian,0.8
11382,Facellm,10-19,0.8,Female,0.8,Black,0.8
11383,Facellm,30-39,0.9,Female,0.9,White,0.9
11384,Facellm,30-39,0.9,Female,0.9,White,0.9
11385,Facellm,30-39,0.9,Male,0.9,White,0.9
11386,Facellm,0-2,0.9,Female,0.9,White,0.9
11387,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
11388,Facellm,30-39,0.9,Male,0.9,Black,0.9
11389,Facellm,10-19,0.9,Female,0.9,Asian,0.9
1139,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11390,Facellm,30-39,0.9,Male,0.9,White,0.9
11391,Facellm,10-19,0.9,Male,0.9,Black,0.9
11392,Facellm,30-39,0.9,Male,0.9,Indian,0.9
11393,Facellm,10-19,0.8,Female,0.8,Black,0.8
11394,Facellm,30-39,0.8,Female,0.8,Black,0.8
11395,Facellm,60-69,0.9,Male,0.9,White,0.9
11396,Facellm,30-39,0.8,Female,0.8,Indian,0.8
11397,Facellm,10-19,0.9,Female,0.9,Latino_Hispanic,0.9
11398,Facellm,30-39,0.9,Female,0.9,White,0.9
11399,Facellm,30-39,0.9,Male,0.9,Asian,0.9
114,Facellm,10-19,0.9,Female,0.9,White,0.9
1140,Facellm,10-19,0.9,Male,0.9,White,0.9
11400,Facellm,10-19,0.9,Male,0.9,White,0.9
11401,Facellm,30-39,0.9,Male,0.9,White,0.9
11402,Facellm,30-39,0.9,Male,0.9,White,0.9
11403,Facellm,10-19,0.9,Male,0.9,White,0.9
11404,Facellm,0-2,0.0,Female,0.0,Asian,0.0
11405,Facellm,30-39,0.9,Male,0.9,White,0.9
11406,Facellm,30-39,0.8,Female,0.8,Black,0.8
11407,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11408,Facellm,10-19,0.9,Female,0.9,White,0.9
11409,Facellm,10-19,0.9,Male,0.9,Asian,0.9
1141,Facellm,30-39,0.9,Female,0.9,Asian,0.9
11410,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11411,Facellm,10-19,0.5,Female,0.5,Asian,0.5
11412,Facellm,30-39,0.9,Male,0.9,White,0.9
11413,Facellm,30-39,0.8,Female,0.8,Black,0.8
11414,Facellm,0-2,0.8,Female,0.8,Asian,0.8
11415,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11416,Facellm,10-19,0.5,Female,0.5,Asian,0.5
11417,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11418,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11419,Facellm,10-19,0.9,Male,0.9,Asian,0.9
1142,Facellm,10-19,0.8,Male,0.8,Indian,0.8
11420,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11421,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11422,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11423,Facellm,10-19,0.9,Male,0.9,Black,0.9
11424,Facellm,10-19,0.8,Female,0.8,Black,0.8
11425,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11426,Facellm,30-39,0.9,Male,0.9,White,0.9
11427,Facellm,10-19,0.8,Male,0.8,Indian,0.8
11428,Facellm,10-19,1.0,Female,0.0,Indian,1.0
11429,Facellm,10-19,0.9,Female,0.9,White,0.9
1143,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11430,Facellm,30-39,0.9,Male,0.9,Indian,0.9
11431,Facellm,10-19,0.9,Female,0.9,Indian,0.9
11432,Facellm,30-39,0.9,Male,0.9,Black,0.9
11433,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
11434,Facellm,10-19,0.9,Male,0.9,White,0.9
11435,Facellm,10-19,0.8,Female,0.8,Black,0.8
11436,Facellm,10-19,0.8,Female,0.8,Black,0.8
11437,Facellm,30-39,0.8,Female,0.8,Black,0.8
11438,Facellm,10-19,0.9,Female,0.9,Indian,0.9
11439,Facellm,10-19,0.9,Female,0.9,White,0.9
1144,Facellm,0-2,0.0,Female,0.0,Asian,0.0
11440,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11441,Facellm,10-19,0.8,Male,0.8,Black,0.8
11442,Facellm,10-19,0.9,Female,0.9,White,0.9
11443,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11444,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11445,Facellm,30-39,0.9,Male,0.9,Asian,0.9
11446,Facellm,30-39,0.9,Female,0.9,White,0.9
11447,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11448,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11449,Facellm,30-39,0.9,Female,0.9,White,0.9
1145,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11450,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11451,Facellm,30-39,0.9,Male,0.9,Asian,0.9
11452,Facellm,10-19,0.8,Female,0.8,Black,0.8
11453,Facellm,30-39,0.9,Male,0.9,White,0.9
11454,Facellm,10-19,0.8,Female,0.8,Black,0.8
11455,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11456,Facellm,10-19,0.5,Female,0.5,Asian,0.5
11457,Facellm,10-19,0.5,Female,0.5,Asian,0.5
11458,Facellm,30-39,0.8,Female,0.8,Black,0.8
11459,Facellm,10-19,0.5,Female,0.5,Asian,0.5
1146,Facellm,0-2,0.0,Female,0.0,Asian,0.0
11460,Facellm,0-2,0.5,Female,0.5,Asian,0.5
11461,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11462,Facellm,30-39,0.9,Male,0.9,White,0.9
11463,Facellm,10-19,0.9,Female,0.9,White,0.9
11464,Facellm,30-39,0.9,Male,0.9,White,0.9
11465,Facellm,0-2,0.0,Female,0.0,Asian,0.0
11466,Facellm,10-19,1.0,Female,0.0,Indian,1.0
11467,Facellm,0-2,0.0,Female,0.0,Asian,0.0
11468,Facellm,30-39,0.8,Female,0.8,Latino_Hispanic,0.8
11469,Facellm,30-39,0.8,Female,0.8,Asian,0.8
1147,Facellm,10-19,1.0,Female,0.0,Indian,1.0
11470,Facellm,20-29,0.9,Male,0.9,Asian,0.9
11471,Facellm,10-19,0.9,Male,0.9,White,0.9
11472,Facellm,30-39,0.8,Male,0.8,Indian,0.8
11473,Facellm,30-39,0.9,Female,0.9,White,0.9
11474,Facellm,30-39,0.9,Male,0.9,Asian,0.9
11475,Facellm,10-19,0.9,Female,0.9,White,0.9
11476,Facellm,10-19,0.9,Male,0.9,Indian,0.9
11477,Facellm,10-19,0.9,Male,0.9,Asian,0.9
11478,Facellm,30-39,0.9,Male,0.9,White,0.9
11479,Facellm,30-39,0.8,Female,0.8,Middle Eastern,0.8
1148,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11480,Facellm,10-19,0.5,Female,0.5,Black,0.5
11481,Facellm,10-19,0.9,Male,0.9,Asian,0.9
11482,Facellm,30-39,0.8,Female,0.8,White,0.8
11483,Facellm,30-39,0.8,Male,0.8,Black,0.8
11484,Facellm,0-2,0.9,Female,0.9,White,0.9
11485,Facellm,10-19,0.8,Female,0.8,Indian,0.8
11486,Facellm,30-39,0.9,Female,0.9,Indian,0.9
11487,Facellm,10-19,0.5,Female,0.5,Asian,0.5
11488,Facellm,60-69,0.9,Male,0.9,White,0.9
11489,Facellm,10-19,0.8,Female,0.8,Black,0.8
1149,Facellm,10-19,0.9,Male,0.9,Black,0.9
11490,Facellm,10-19,0.9,Female,0.9,White,0.9
11491,Facellm,10-19,0.9,Female,0.9,White,0.9
11492,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
11493,Facellm,10-19,0.9,Male,0.9,Black,0.9
11494,Facellm,30-39,0.8,Male,0.8,Black,0.8
11495,Facellm,30-39,0.8,Female,0.8,Indian,0.8
11496,Facellm,10-19,0.9,Male,0.9,Black,0.9
11497,Facellm,0-2,0.8,Male,0.8,Asian,0.8
11498,Facellm,0-2,0.0,Female,0.0,Asian,0.0
11499,Facellm,10-19,0.9,Male,0.9,White,0.9
115,Facellm,30-39,0.8,Male,0.8,Black,0.8
1150,Facellm,30-39,0.8,Male,0.8,Black,0.8
11500,Facellm,10-19,0.8,Female,0.8,White,0.8
11501,Facellm,30-39,0.9,Male,0.9,White,0.9
11502,Facellm,0-2,0.9,Female,0.9,White,0.9
11503,Facellm,10-19,1.0,Female,0.0,Indian,1.0
11504,Facellm,30-39,0.8,Male,0.8,Latino_Hispanic,0.8
11505,Facellm,10-19,0.9,Female,0.9,Latino_Hispanic,0.9
11506,Facellm,10-19,0.5,Female,0.5,Asian,0.5
11507,Facellm,30-39,0.9,Male,0.9,Indian,0.9
11508,Facellm,30-39,0.9,Male,0.9,Indian,0.9
11509,Facellm,0-2,0.0,Female,0.0,Indian,1.0
1151,Facellm,10-19,0.9,Female,0.9,White,0.9
11510,Facellm,30-39,0.9,Female,0.9,White,0.9
11511,Facellm,30-39,0.9,Male,0.9,White,0.9
11512,Facellm,30-39,0.8,Female,0.8,Black,0.8
11513,Facellm,30-39,0.8,Male,0.8,Black,0.8
11514,Facellm,10-19,0.8,Female,0.8,Latino_Hispanic,0.8
11515,Facellm,30-39,0.9,Male,0.9,Latino_Hispanic,0.9
11516,Facellm,10-19,0.9,Female,0.9,White,0.9
11517,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
11518,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11519,Facellm,10-19,0.9,Male,0.9,White,0.9
1152,Facellm,30-39,0.9,Male,0.9,Indian,0.9
11520,Facellm,10-19,0.8,Female,0.8,Black,0.8
11521,Facellm,10-19,0.8,Female,0.8,White,0.8
11522,Facellm,10-19,0.8,Male,0.8,Black,0.8
11523,Facellm,30-39,0.9,Female,0.9,White,0.9
11524,Facellm,10-19,0.9,Female,0.9,White,0.9
11525,Facellm,10-19,0.8,Female,0.8,Indian,0.8
11526,Facellm,10-19,0.5,Female,0.5,Asian,0.5
11527,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11528,Facellm,30-39,0.9,Male,0.9,Asian,0.9
11529,Facellm,10-19,0.9,Female,0.9,White,0.9
1153,Facellm,30-39,0.8,Male,0.8,Black,0.8
11530,Facellm,30-39,0.8,Male,0.8,Black,0.8
11531,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11532,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11533,Facellm,10-19,0.9,Male,0.9,White,0.9
11534,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11535,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11536,Facellm,60-69,0.9,Female,0.9,White,0.9
11537,Facellm,30-39,0.9,Male,0.9,White,0.9
11538,Facellm,30-39,0.9,Male,0.9,White,0.9
11539,Facellm,30-39,0.9,Male,0.9,White,0.9
1154,Facellm,30-39,0.9,Male,0.9,Asian,0.9
11540,Facellm,30-39,0.9,Female,0.9,White,0.9
11541,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11542,Facellm,30-39,0.9,Male,0.9,White,0.9
11543,Facellm,30-39,0.9,Male,0.9,White,0.9
11544,Facellm,30-39,0.8,Female,0.8,Black,0.8
11545,Facellm,10-19,0.8,Female,0.8,White,0.8
11546,Facellm,0-2,0.8,Male,0.8,Asian,0.8
11547,Facellm,10-19,0.5,Female,0.5,Asian,0.5
11548,Facellm,30-39,0.9,Male,0.9,Asian,0.9
11549,Facellm,30-39,0.8,Male,0.8,Black,0.8
1155,Facellm,10-19,0.9,Male,0.9,White,0.9
11550,Facellm,10-19,0.8,Female,0.8,Black,0.8
11551,Facellm,10-19,0.8,Female,0.8,Indian,0.8
11552,Facellm,60-69,0.9,Female,0.9,White,0.9
11553,Facellm,10-19,0.9,Male,0.9,Asian,0.9
11554,Facellm,10-19,0.9,Female,0.9,Indian,0.9
11555,Facellm,10-19,0.8,Male,0.8,Asian,0.8
11556,Facellm,30-39,0.9,Male,0.9,Asian,0.9
11557,Facellm,10-19,0.8,Female,0.8,Middle Eastern,0.8
11558,Facellm,10-19,0.9,Female,0.9,White,0.9
11559,Facellm,30-39,0.9,Male,0.9,White,0.9
1156,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11560,Facellm,30-39,0.9,Male,0.9,Asian,0.9
11561,Facellm,30-39,0.9,Male,0.9,White,0.9
11562,Facellm,10-19,0.9,Female,0.9,White,0.9
11563,Facellm,30-39,0.8,Female,0.8,Indian,0.8
11564,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11565,Facellm,30-39,0.8,Female,0.8,Black,0.8
11566,Facellm,20-29,0.9,Male,0.9,Asian,0.9
11567,Facellm,10-19,0.9,Male,0.9,White,0.9
11568,Facellm,30-39,0.9,Male,0.9,Indian,0.9
11569,Facellm,10-19,0.8,Female,0.8,Asian,0.8
1157,Facellm,30-39,0.9,Male,0.9,White,0.9
11570,Facellm,30-39,0.9,Male,0.9,Black,0.9
11571,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
11572,Facellm,10-19,0.9,Female,0.9,White,0.9
11573,Facellm,30-39,0.9,Male,0.9,White,0.9
11574,Facellm,10-19,0.8,Female,0.8,White,0.8
11575,Facellm,10-19,0.5,Female,0.5,Black,0.5
11576,Facellm,0-2,0.0,Female,0.0,Asian,0.0
11577,Facellm,60-69,0.9,Male,0.9,White,0.9
11578,Facellm,30-39,0.8,Female,0.8,Indian,0.8
11579,Facellm,30-39,0.9,Male,0.9,White,0.9
1158,Facellm,30-39,0.9,Male,0.9,Asian,0.9
11580,Facellm,30-39,0.8,Male,0.8,Black,0.8
11581,Facellm,60-69,0.9,Male,0.9,White,0.9
11582,Facellm,10-19,0.9,Female,0.9,White,0.9
11583,Facellm,30-39,0.9,Male,0.9,White,0.9
11584,Facellm,30-39,0.8,Female,0.8,Indian,0.8
11585,Facellm,30-39,0.9,Male,0.9,Indian,0.9
11586,Facellm,10-19,0.8,Female,0.8,Black,0.8
11587,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11588,Facellm,10-19,0.9,Female,0.9,Indian,0.9
11589,Facellm,30-39,0.8,Female,0.8,Black,0.8
1159,Facellm,10-19,0.9,Female,0.9,Black,0.9
11590,Facellm,10-19,0.9,Male,0.9,White,0.9
11591,Facellm,30-39,0.8,Male,0.8,Black,0.8
11592,Facellm,10-19,0.9,Male,0.9,White,0.9
11593,Facellm,10-19,0.9,Male,0.9,White,0.9
11594,Facellm,30-39,0.8,Female,0.8,Asian,0.8
11595,Facellm,30-39,0.9,Male,0.9,White,0.9
11596,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
11597,Facellm,60-69,0.9,Male,0.9,Indian,0.9
11598,Facellm,10-19,0.9,Male,0.9,White,0.9
11599,Facellm,10-19,0.5,Female,0.5,Black,0.5
116,Facellm,10-19,0.8,Female,0.8,Latino_Hispanic,0.8
1160,Facellm,30-39,0.9,Male,0.9,White,0.9
11600,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11601,Facellm,10-19,0.8,Female,0.8,Black,0.8
11602,Facellm,30-39,0.9,Male,0.9,White,0.9
11603,Facellm,10-19,0.8,Female,0.8,Black,0.8
11604,Facellm,30-39,0.9,Male,0.9,Latino_Hispanic,0.9
11605,Facellm,10-19,0.9,Male,0.9,Indian,0.9
11606,Facellm,30-39,0.8,Female,0.8,Middle Eastern,0.8
11607,Facellm,30-39,0.8,Male,0.8,White,0.8
11608,Facellm,30-39,0.8,Female,0.8,Black,0.8
11609,Facellm,30-39,0.9,Male,0.9,Asian,0.9
1161,Facellm,30-39,0.9,Male,0.9,White,0.9
11610,Facellm,10-19,0.9,Female,0.9,White,0.9
11611,Facellm,10-19,0.8,Female,0.8,Black,0.8
11612,Facellm,30-39,0.8,Female,0.8,Black,0.8
11613,Facellm,30-39,0.8,Male,0.8,Black,0.8
11614,Facellm,30-39,0.9,Female,0.9,White,0.9
11615,Facellm,30-39,0.8,Male,0.8,Black,0.8
11616,Facellm,30-39,0.9,Male,0.9,Indian,0.9
11617,Facellm,30-39,0.9,Male,0.9,Indian,0.9
11618,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11619,Facellm,30-39,0.9,Male,0.9,Asian,0.9
1162,Facellm,30-39,0.9,Female,0.9,White,0.9
11620,Facellm,0-2,0.5,Female,0.5,Asian,0.5
11621,Facellm,10-19,0.5,Female,0.5,Asian,0.5
11622,Facellm,30-39,0.9,Male,0.9,White,0.9
11623,Facellm,30-39,0.9,Male,0.9,White,0.9
11624,Facellm,0-2,0.0,Female,0.0,Asian,0.0
11625,Facellm,10-19,0.9,Female,0.9,White,0.9
11626,Facellm,10-19,0.8,Female,0.8,Black,0.8
11627,Facellm,30-39,0.9,Male,0.9,Indian,0.9
11628,Facellm,10-19,0.5,Female,0.5,Black,0.5
11629,Facellm,30-39,0.8,Female,0.8,Asian,0.8
1163,Facellm,10-19,0.5,Female,0.5,Black,0.5
11630,Facellm,30-39,0.9,Male,0.9,White,0.9
11631,Facellm,10-19,0.8,Female,0.8,Black,0.8
11632,Facellm,30-39,0.8,Male,0.8,Middle Eastern,0.8
11633,Facellm,10-19,0.9,Male,0.9,White,0.9
11634,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11635,Facellm,10-19,0.8,Female,0.8,Asian,0.8
11636,Facellm,10-19,0.9,Male,0.9,Asian,0.9
11637,Facellm,30-39,0.9,Female,0.9,White,0.9
11638,Facellm,30-39,0.8,Male,0.8,Indian,0.8
11639,Facellm,10-19,0.9,Male,0.9,White,0.9
1164,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11640,Facellm,0-2,0.0,Female,0.0,Asian,0.0
11641,Facellm,10-19,0.9,Male,0.9,White,0.9
11642,Facellm,30-39,0.8,Female,0.8,Indian,0.8
11643,Facellm,30-39,0.8,Male,0.8,Asian,0.8
11644,Facellm,30-39,0.9,Male,0.9,White,0.9
11645,Facellm,10-19,0.9,Female,0.9,White,0.9
11646,Facellm,10-19,1.0,Female,0.0,Indian,1.0
11647,Facellm,0-2,0.5,Female,0.5,Asian,0.5
11648,Facellm,10-19,0.8,Male,0.8,Black,0.8
